target,origin,forecast_date,horizon,actual,sarimax_pred,tbats_prophet_pred,var_pred,bilstm_pred,train_end_date,ensemble_pred,residual,lag1,lag2,lag3,resid_lag1,resid_lag2,month,rf_residual,final_forecast
vacancies,2023-07-01,2023-12-01,5,534525.0,687036.770739873,865385.7391844067,677360.9137219765,514212.3051784232,2023-07-01,668433.242414072,-133908.24241407204,656565.0,711930.0,693950.0,-33756.95442662551,-3469.6117370642023,12,-132378.26319584387,536054.9792182281
vacancies,2023-07-01,2024-01-01,6,600555.0,690069.3049150239,883489.4099498896,672401.1395665312,506863.6601836,2023-07-01,668113.7885248793,-67558.78852487926,534525.0,656565.0,711930.0,-133908.24241407204,-33756.95442662551,1,-71101.55160961628,597012.236915263
vacancies,2023-07-01,2024-02-01,7,588470.0,682214.5205618179,881333.5986618833,673669.3191348127,498799.5022316117,2023-07-01,664038.6020289036,-75568.60202890355,600555.0,534525.0,656565.0,-67558.78852487926,-133908.24241407204,2,-69488.9565953656,594549.6454335379
vacancies,2023-07-01,2024-03-01,8,595090.0,718160.3810436856,907628.1380650392,701626.9005254338,491007.0668891181,2023-07-01,688002.1603156809,-92912.1603156809,588470.0,600555.0,534525.0,-75568.60202890355,-67558.78852487926,3,-68308.8291532736,619693.3311624073
vacancies,2023-07-01,2024-04-01,9,642810.0,736032.2715452531,920179.9559076407,715242.8615774546,482726.6944088587,2023-07-01,698939.5088722161,-56129.5088722161,595090.0,588470.0,600555.0,-92912.1603156809,-75568.60202890355,4,-64372.44345736905,634567.0654148471
vacancies,2023-07-01,2024-05-01,10,616605.0,725550.5170654079,918931.697495934,705950.6483169077,473834.0093926373,2023-07-01,690072.8811856605,-73467.88118566049,642810.0,595090.0,588470.0,-56129.5088722161,-92912.1603156809,5,-58844.3139764284,631228.5672092321
vacancies,2023-07-01,2024-06-01,11,585620.0,713058.040176305,926961.0720041872,695067.5359534842,465616.6616690234,2023-07-01,680938.6389706554,-95318.63897065539,616605.0,642810.0,595090.0,-73467.88118566049,-56129.5088722161,6,-67155.83494503208,613782.8040256232
vacancies,2023-07-01,2024-07-01,12,563955.0,709156.6245121243,931812.7518717196,696051.9354226155,457756.5722720593,2023-07-01,678891.6579480555,-114936.65794805554,585620.0,616605.0,642810.0,-95318.63897065539,-73467.88118566049,7,-65354.124444091474,613537.5335039641
vacancies,2023-08-01,2023-09-01,1,693950.0,752931.2042841619,882464.2077938403,745069.8808346096,520541.3440438574,2023-08-01,719113.3671189895,-25163.367118989467,563955.0,585620.0,616605.0,-114936.65794805554,-95318.63897065539,9,-33039.492259187726,686073.8748598017
vacancies,2023-08-01,2023-10-01,2,711930.0,750277.6121776471,880804.8570893382,717295.238017917,500950.6373798458,2023-08-01,704384.4568359405,7545.54316405952,693950.0,563955.0,585620.0,-25163.367118989467,-114936.65794805554,10,-28297.39956695323,676087.0572689873
