target,origin,feature,importance
vacancies,2024-09-01,ensemble_pred,0.02133558261456993
vacancies,2024-09-01,sarimax_pred,0.016828206854513205
vacancies,2024-09-01,tbats_prophet_pred,0.027234190852581112
vacancies,2024-09-01,var_pred,0.02808534040943143
vacancies,2024-09-01,bilstm_pred,0.026391131074692913
vacancies,2024-09-01,pred_mean,0.024476591262012473
vacancies,2024-09-01,pred_std,0.028452913042706675
vacancies,2024-09-01,pred_range,0.03214203371643662
vacancies,2024-09-01,sarimax_minus_var,0.017741871504274333
vacancies,2024-09-01,tbats_minus_bilstm,0.027750125970698612
vacancies,2024-09-01,ensemble_minus_predmean,0.013229252241671974
vacancies,2024-09-01,w_sarimax,0.033242181112675004
vacancies,2024-09-01,w_tbats_prophet,0.05087641472735029
vacancies,2024-09-01,w_var,0.04682462023703561
vacancies,2024-09-01,w_bilstm,0.016356214480617665
vacancies,2024-09-01,weight_entropy_proxy,0.03243432068611711
vacancies,2024-09-01,past_resid_mean_all,0.048637081886929966
vacancies,2024-09-01,past_resid_std_all,0.027148994765595166
vacancies,2024-09-01,past_resid_mean_h,0.07231401905299584
vacancies,2024-09-01,past_resid_std_h,0.023087845460069808
vacancies,2024-09-01,past_resid_mean_fmonth,0.10810758111586727
vacancies,2024-10-01,horizon,0.049589197477403785
vacancies,2024-10-01,origin_month,0.055505912300251106
vacancies,2024-10-01,origin_quarter,0.006652147732227776
vacancies,2024-10-01,forecast_month,0.09595959161253957
vacancies,2024-10-01,forecast_quarter,0.02289619900346914
vacancies,2024-10-01,forecast_year,0.004432972878968995
vacancies,2024-10-01,origin_index,0.036181540848726476
vacancies,2024-10-01,ensemble_pred,0.019397610344649364
vacancies,2024-10-01,sarimax_pred,0.015323779711427008
vacancies,2024-10-01,tbats_prophet_pred,0.02831499832456956
vacancies,2024-10-01,var_pred,0.026460958989909803
vacancies,2024-10-01,bilstm_pred,0.024586219404990423
vacancies,2024-10-01,pred_mean,0.026402368628389756
vacancies,2024-10-01,pred_std,0.03249521955521102
vacancies,2024-10-01,pred_range,0.031478485099581406
vacancies,2024-10-01,sarimax_minus_var,0.019169607884608628
vacancies,2024-10-01,tbats_minus_bilstm,0.027447488586276436
vacancies,2024-10-01,ensemble_minus_predmean,0.013232902602202112
vacancies,2024-10-01,w_sarimax,0.029644407706470963
vacancies,2024-10-01,w_tbats_prophet,0.04735244072709837
vacancies,2024-10-01,w_var,0.04762244726964134
vacancies,2024-10-01,w_bilstm,0.01703520256632569
vacancies,2024-10-01,weight_entropy_proxy,0.03527518384292976
vacancies,2024-10-01,past_resid_mean_all,0.04782070431346616
vacancies,2024-10-01,past_resid_std_all,0.029547585857664944
vacancies,2024-10-01,past_resid_mean_h,0.06994923624347817
vacancies,2024-10-01,past_resid_std_h,0.024133392210193953
vacancies,2024-10-01,past_resid_mean_fmonth,0.11609219827732825
vacancies,2024-11-01,horizon,0.04993678548492087
vacancies,2024-11-01,origin_month,0.05817315550542017
vacancies,2024-11-01,origin_quarter,0.005891393937414106
vacancies,2024-11-01,forecast_month,0.08984250575027486
vacancies,2024-11-01,forecast_quarter,0.027106939002599004
vacancies,2024-11-01,forecast_year,0.005423745855881544
vacancies,2024-11-01,origin_index,0.03585418473382635
vacancies,2024-11-01,ensemble_pred,0.02204266641127746
vacancies,2024-11-01,sarimax_pred,0.015854135505583428
vacancies,2024-11-01,tbats_prophet_pred,0.024686423776271872
vacancies,2024-11-01,var_pred,0.021780312415374658
vacancies,2024-11-01,bilstm_pred,0.02241158814908186
vacancies,2024-11-01,pred_mean,0.026894219990280133
vacancies,2024-11-01,pred_std,0.03257935569005937
vacancies,2024-11-01,pred_range,0.029727483768558927
vacancies,2024-11-01,sarimax_minus_var,0.021313708078428497
vacancies,2024-11-01,tbats_minus_bilstm,0.027235184964061257
vacancies,2024-11-01,ensemble_minus_predmean,0.012536681560247964
vacancies,2024-11-01,w_sarimax,0.029931359997416505
vacancies,2024-11-01,w_tbats_prophet,0.04769078173020123
vacancies,2024-11-01,w_var,0.05041213769601522
vacancies,2024-11-01,w_bilstm,0.01718787700505843
vacancies,2024-11-01,weight_entropy_proxy,0.03442916499709172
vacancies,2024-11-01,past_resid_mean_all,0.048598302975811455
vacancies,2024-11-01,past_resid_std_all,0.029974593471307976
vacancies,2024-11-01,past_resid_mean_h,0.06856613554880099
vacancies,2024-11-01,past_resid_std_h,0.023879935605090084
vacancies,2024-11-01,past_resid_mean_fmonth,0.12003924039364415
vacancies,2024-12-01,horizon,0.04904663208879299
vacancies,2024-12-01,origin_month,0.05802683940772338
vacancies,2024-12-01,origin_quarter,0.0065257828488302656
vacancies,2024-12-01,forecast_month,0.0931889555646283
vacancies,2024-12-01,forecast_quarter,0.024313421607149496
vacancies,2024-12-01,forecast_year,0.004128649368955994
vacancies,2024-12-01,origin_index,0.038280365236282705
vacancies,2024-12-01,ensemble_pred,0.018897081406299112
vacancies,2024-12-01,sarimax_pred,0.01597520442443976
vacancies,2024-12-01,tbats_prophet_pred,0.022765799951522923
vacancies,2024-12-01,var_pred,0.023120390914450124
vacancies,2024-12-01,bilstm_pred,0.023360884730688928
vacancies,2024-12-01,pred_mean,0.02529356746350458
vacancies,2024-12-01,pred_std,0.032240793885850993
vacancies,2024-12-01,pred_range,0.03159454146020433
vacancies,2024-12-01,sarimax_minus_var,0.02185662051707255
vacancies,2024-12-01,tbats_minus_bilstm,0.031027950923636662
vacancies,2024-12-01,ensemble_minus_predmean,0.013023658095933274
vacancies,2024-12-01,w_sarimax,0.03149679292634971
vacancies,2024-12-01,w_tbats_prophet,0.04936513897202858
vacancies,2024-12-01,w_var,0.04854248001834246
vacancies,2024-12-01,w_bilstm,0.01645317142941841
vacancies,2024-12-01,weight_entropy_proxy,0.03460616298875492
vacancies,2024-12-01,past_resid_mean_all,0.04483478989322463
vacancies,2024-12-01,past_resid_std_all,0.028836989557134103
vacancies,2024-12-01,past_resid_mean_h,0.06629780041334027
vacancies,2024-12-01,past_resid_std_h,0.022444216946026805
vacancies,2024-12-01,past_resid_mean_fmonth,0.12445531695941357
