target,origin,feature,importance
unemployment,2024-04-01,w_var,0.017229492477950505
unemployment,2024-04-01,w_bilstm,0.06414647650625016
unemployment,2024-04-01,weight_entropy_proxy,0.02063866537976509
unemployment,2024-04-01,past_resid_mean_all,0.030613335564640944
unemployment,2024-04-01,past_resid_std_all,0.017050417852508326
unemployment,2024-04-01,past_resid_mean_h,0.14409574771261802
unemployment,2024-04-01,past_resid_std_h,0.06910132256627749
unemployment,2024-04-01,past_resid_mean_fmonth,0.019431070185091336
unemployment,2024-05-01,horizon,0.10110942328911855
unemployment,2024-05-01,origin_month,0.009657561120618876
unemployment,2024-05-01,origin_quarter,0.004505279390317039
unemployment,2024-05-01,forecast_month,0.017633420612411313
unemployment,2024-05-01,forecast_quarter,0.00957204074880127
unemployment,2024-05-01,forecast_year,0.0161014673923563
unemployment,2024-05-01,origin_index,0.028938400141516107
unemployment,2024-05-01,ensemble_pred,0.019462999397098106
unemployment,2024-05-01,sarimax_pred,0.024858516131259768
unemployment,2024-05-01,tbats_prophet_pred,0.019394417689659854
unemployment,2024-05-01,var_pred,0.023286242146745545
unemployment,2024-05-01,bilstm_pred,0.022707861458430054
unemployment,2024-05-01,pred_mean,0.018427770058046515
unemployment,2024-05-01,pred_std,0.013133018225147081
unemployment,2024-05-01,pred_range,0.012175337194357667
unemployment,2024-05-01,sarimax_minus_var,0.027255350543996228
unemployment,2024-05-01,tbats_minus_bilstm,0.020721471361367025
unemployment,2024-05-01,ensemble_minus_predmean,0.014479842368478034
unemployment,2024-05-01,w_sarimax,0.11058204478019149
unemployment,2024-05-01,w_tbats_prophet,0.10378373735767431
unemployment,2024-05-01,w_var,0.01787978985285494
unemployment,2024-05-01,w_bilstm,0.0689736566952651
unemployment,2024-05-01,weight_entropy_proxy,0.021932255690289008
unemployment,2024-05-01,past_resid_mean_all,0.026851938563407167
unemployment,2024-05-01,past_resid_std_all,0.014411728840589699
unemployment,2024-05-01,past_resid_mean_h,0.1442949457336307
unemployment,2024-05-01,past_resid_std_h,0.06920427571596635
unemployment,2024-05-01,past_resid_mean_fmonth,0.018665207500405914
unemployment,2024-06-01,horizon,0.09389968311923139
unemployment,2024-06-01,origin_month,0.007626256934657004
unemployment,2024-06-01,origin_quarter,0.004666702908572598
unemployment,2024-06-01,forecast_month,0.016101582340511417
unemployment,2024-06-01,forecast_quarter,0.008813195629401914
unemployment,2024-06-01,forecast_year,0.014429328970763567
unemployment,2024-06-01,origin_index,0.02696419128553176
unemployment,2024-06-01,ensemble_pred,0.018911977361747535
unemployment,2024-06-01,sarimax_pred,0.024213984501385937
unemployment,2024-06-01,tbats_prophet_pred,0.01783139857882757
unemployment,2024-06-01,var_pred,0.018143567414662026
unemployment,2024-06-01,bilstm_pred,0.024206440367390062
unemployment,2024-06-01,pred_mean,0.01842083076897128
unemployment,2024-06-01,pred_std,0.014230740010683083
unemployment,2024-06-01,pred_range,0.012928576602857001
unemployment,2024-06-01,sarimax_minus_var,0.02127934377951006
unemployment,2024-06-01,tbats_minus_bilstm,0.01725089501129322
unemployment,2024-06-01,ensemble_minus_predmean,0.012946806559374932
unemployment,2024-06-01,w_sarimax,0.11589646516069142
unemployment,2024-06-01,w_tbats_prophet,0.11158497773532038
unemployment,2024-06-01,w_var,0.01719151543904586
unemployment,2024-06-01,w_bilstm,0.07379673687278548
unemployment,2024-06-01,weight_entropy_proxy,0.02393337376580669
unemployment,2024-06-01,past_resid_mean_all,0.029649784077156734
unemployment,2024-06-01,past_resid_std_all,0.015238256549169066
unemployment,2024-06-01,past_resid_mean_h,0.15008886300435587
unemployment,2024-06-01,past_resid_std_h,0.07084806278001182
unemployment,2024-06-01,past_resid_mean_fmonth,0.01890646247028424
unemployment,2024-07-01,horizon,0.09503795331307675
unemployment,2024-07-01,origin_month,0.008171610121659248
unemployment,2024-07-01,origin_quarter,0.004188069866906174
unemployment,2024-07-01,forecast_month,0.015658200243975906
unemployment,2024-07-01,forecast_quarter,0.010542288724089346
unemployment,2024-07-01,forecast_year,0.014224354879044786
unemployment,2024-07-01,origin_index,0.027356844376847666
unemployment,2024-07-01,ensemble_pred,0.020464774543105465
unemployment,2024-07-01,sarimax_pred,0.020297374538339318
unemployment,2024-07-01,tbats_prophet_pred,0.015079850767640209
unemployment,2024-07-01,var_pred,0.01775048231772026
unemployment,2024-07-01,bilstm_pred,0.024423928465358413
unemployment,2024-07-01,pred_mean,0.016866581240216578
unemployment,2024-07-01,pred_std,0.013413668019346639
unemployment,2024-07-01,pred_range,0.01366691906364465
unemployment,2024-07-01,sarimax_minus_var,0.024918092785562486
unemployment,2024-07-01,tbats_minus_bilstm,0.01533852701730165
unemployment,2024-07-01,ensemble_minus_predmean,0.014035697868257774
unemployment,2024-07-01,w_sarimax,0.11540949615167018
unemployment,2024-07-01,w_tbats_prophet,0.11801129517723727
unemployment,2024-07-01,w_var,0.017232745122389936
unemployment,2024-07-01,w_bilstm,0.07291639896817198
unemployment,2024-07-01,weight_entropy_proxy,0.020560141931712107
